,REGIAO,ESPÉCIE,FASE,ADITIVO,AREA,ABA_ESP,ABB_ESP,ABC_ESP,ABD_ESP,ABE_ESP,ABF_ESP,ABG_ESP,ABH_ESP,ABI_ESP,ABL_ESP,ABM_ESP
4206,PARANÁ,BULL2492579,fr,C,116.15,99.6450312049928,26.2889,24.9,24.5235108638502,9140.23,29.14,31.37,26.0,154.246621646031,24.4672095929712,12.605793
4207,MATO G. DO SUL,BULL2492579,2d,D,67.05,94.9073569482289,27.99,24.42,25.2568863760218,4576.05,31.02,33.44,25.37,170.61035430069,25.1499652596923,12.5
4208,MINAS GERAIS,BULL2492579,2d,D,17.5805874,116.830004095985,27.0,25.68,27.7245006143977,597.013,30.24,32.76000000000001,25.0,161.19438088728,27.6400475595114,12.63
4209,ARACATUBA,BULL2492579,5d,C,30.92,81.9503171247357,26.7797,25.48,22.3384470200846,1335.46,29.91,32.23999999999999,24.9,158.926834075021,22.2775786376811,
4212,PARANÁ,BULL2492579,2d,D,24.4,180.250403225806,25.882615,24.643486,35.3575557157863,2098.305,28.578236,30.723005,25.043574,150.339118786741,35.2756125177719,12.6038082
4213,PARANÁ,BULL2492579,2d,C,75.45,81.0679275019701,25.444289,24.904578,21.28569177967534,4394.36,28.128132,30.445421,24.981928,146.386073864345,21.28176760693699,12.64187413
4214,MINAS GERAIS,BULL2492579,3d,C,97.9,84.2189755529686,27.78,24.47,23.3961543422584,6215.61,30.79,34.51000000000001,25.1,169.964679331947,23.4080473149064,12.78
4215,GOIAS,BULL2492579,3d,I,49.63,77.5360085038533,27.21,25.01,21.96802689343609,2478.12,30.28,32.937729,23.537204,163.417761735343,21.9233157207219,12.54
4216,PARANÁ,BULL2492579,1,I,27.9,47.0188679245283,25.1286,24.87,16.59748709433962,568.8,27.74,30.26,21.0,143.672447057642,16.61102003281102,12.68434
4217,MATO G. DO SUL,BULL2492579,4d,A,26.19,76.2980972515856,26.15,24.84,21.09818076109937,924.39,28.96,31.96,24.75,153.834900164453,21.11971420444294,12.61
4221,RIB. PRETO,SCS120,5d,I,27.48,67.87984496124031,27.6422,24.92,20.74083710852713,877.02,30.77,33.63,23.5,167.726624108381,20.70197961151369,
4225,GOIAS,SCS120,>5d,I,34.48,45.364768683274,26.4,26.68,16.80452669039146,762.04,29.83,32.730253,27.208109,155.802077622651,16.79792305605398,12.56
4226,MATO G. DO SUL,SCS120,4d,I,99.98,78.2934757899523,25.88,23.7,21.20153443964537,5844.5,28.31,30.26,25.1,150.183018634387,21.16063260042125,12.58
4227,ASSIS,SCS120,>5d,E,33.66,35.834025854109,27.16,26.32,15.61323831948292,528.245,30.65,33.04,24.909826,162.48345061673,15.58662645261466,12.49
4228,MATO G. DO SUL,SCS120,5d,B,83.16,119.542144463182,26.69,24.46,27.7979410216414,7664.699,29.49,31.62,26.495021,157.972423688188,27.6981874759159,12.49
4229,ARACATUBA,SCS120,3d,B,12.62,52.6177419354839,26.76,24.83,17.99517870967742,37.183,29.68,32.58,25.0,159.465242414786,17.98970516085735,12.69
4230,ARACATUBA,SCS120,3d,I,175.63,89.561730733973,26.582069,23.842644,23.3101050932221,12703.426,29.175898,31.935732,25.201652,157.777333255078,23.306742269047,12.68808013
4231,ARACATUBA,SCS120,3d,I,31.47,85.1353364149974,26.75,25.33,22.7874621212121,1435.945,29.83,32.67,26.0250845,159.231369575583,22.7678157447511,12.68
4232,ARACATUBA,SCS120,1/½,B,80.92,93.8685287289611,25.267545,25.311182,22.8619438899528,5654.379,28.024473,31.952456,29.75877,146.499456430069,23.0112726127747,12.90311384
4233,ARACATUBA,SCS120,4d,B,97.33,78.4752841907887,25.73,25.48,21.12705651939529,5684.336,28.64,32.51000000000001,25.0,150.721936110341,21.22158012643135,12.86
4234,GOIAS,SCS120,5d,I,61.86,65.0312876052948,26.89,25.21,19.8963587244284,2656.14,29.96,33.29,23.7,161.085476756808,19.90619479566277,12.75
4235,S. J. RIO PRETO,SCS120,>5d,I,49.76,71.7955508474576,26.53,25.7,20.68829353813559,2269.88,29.68,32.103064,26.093747,156.643801979118,20.64905581601192,12.51
4237,RIB. PRETO,SCS120,3d,C,28.33,92.995652173913,27.5575,24.469,24.6008985869565,1334.659,30.5185,33.72,25.8,167.350906535438,24.5827479906464,
4238,S. J. RIO PRETO,SCS120,2d,I,138.45,116.46059311981,26.449736,24.467037,27.0942799298467,13221.042,29.19947,32.084867,26.0,156.583000553363,27.1032259928462,12.70756614
4239,S. J. RIO PRETO,SCS120,2d,B,65.50999999999999,114.13870304616,26.51,24.56,26.8203258119978,5477.442,29.3,32.12,26.0,157.062534612914,26.8164991459516,12.69
4240,PARANÁ,SCS120,>5d,C,16.85,28.5496907216495,26.395,26.21,14.38232797938144,92.266,29.67,31.82,25.0,154.993169620099,14.36649273252101,12.583155
4241,RIB. PRETO,SCS120,4d,B,67.06,80.1090628405376,27.22,25.46,22.3661993643298,3762.085,30.44,33.36,23.8,163.728479287918,22.33408453052,12.68
4242,PIRACICABA,SCS120,3d,I,51.46,70.867663456665,26.94,24.56,20.79482892042575,2334.918,29.82,32.4,26.0,160.843847129772,20.76208950043069,12.64
4243,GOIAS,PS321835073,>5d,I,25.79,26.7498187092096,27.97,26.33,14.35554604786077,215.4,31.64,34.798,24.2588005,170.920242414799,14.34404476484192,12.56
4244,ASSIS,AIC456911099,5d,D,96.4,105.546682464455,26.07,25.75,25.1620182227488,7907.34,29.13,30.89,25.3,151.503862168469,25.0501234968388,12.53
4245,GOIAS,AIC456911099,3d,C,657.5,86.2940201394268,27.7,25.6,23.66416116189,47968.79,31.07,34.52,24.9,168.765266066946,23.6467218343403,12.74
4246,GOIAS,AIC456911099,>5d,D,106.13,33.5394666949963,23.27,29.37,14.42749789652608,2039.51,26.64,31.03,23.4,127.606210352744,14.49009611762766,13.01
4247,MINAS GERAIS,AIC456911099,5d,I,80.51,86.0137206247263,27.08,25.47,23.1612690702087,5082.68,30.27,33.22,24.4,162.439136697338,23.1345602345418,12.69
4248,GOIAS,AIC456911099,5d,C,45.24,53.4494584837545,28.33,27.49,18.76869657039711,1389.78,32.5,35.9,22.1,174.376554001279,18.73042023381115,12.7
4249,GOIAS,AIC456911099,>5d,I,38.37,34.6818354190368,27.02,27.38,15.40681167993933,610.12,30.82,33.38037,25.044908,161.205652107073,15.38425804468269,12.5
4250,S. J. RIO PRETO,AIC456911099,5d,E,176.47,86.5248981577187,27.35,26.34,23.4395718672098,12269.11,30.88,33.72,25.2,164.749648406935,23.3836519911542,12.66
4251,ARACATUBA,AIC456911099,4d,B,31.85,78.4740050377834,25.73,25.48,21.12688089168766,1331.509,28.64,32.51000000000001,25.0,150.721936110341,21.22140267984987,12.86
4252,MINAS GERAIS,AIC456911099,4d,I,192.85,66.98965993917611,27.75,25.22,20.66087144042024,9956.88,31.0,33.2,24.5,167.998145016011,20.5782849455727,12.57
4254,RIB. PRETO,AIC456PS321955000,>5d,B,22.89,51.1056014692378,26.2844,25.25,17.58600053627181,437.86,29.24,32.27,22.2,155.068408001612,17.59477614614936,
4255,GOIAS,AIC456PS321955000,4d,B,44.95,76.6036418816389,26.96,25.84,21.66470482549317,2140.69,30.24,34.02,27.9,162.089657862744,21.69633850670241,12.8
4256,ARACATUBA,AIC456PS321955000,2d,I,23.92,98.8741610738255,27.52,24.95,25.4828697986577,1047.54,30.63,33.18,27.6,166.237809988501,25.3992803486151,12.62
4257,GOIAS,AIC456PS321955000,2d,C,13.71,114.719298245614,27.12,25.63,27.5311578947368,187.65,30.37,33.9,27.3,163.382396915394,27.5498935778882,12.76
4259,MINAS GERAIS,AIC456PS321955000,5d,I,72.52000000000001,79.3587243886319,28.07,24.87,22.8245470092531,4088.55,31.27,33.42,25.0,171.017691288587,22.7112288404245,12.56
4262,ARACATUBA,AIC456PS321955000,5d,I,24.84,72.7453271028037,27.1,25.24,21.17254439252337,791.97,30.22,33.0,24.1,162.480131252797,21.140964795424,12.67
4263,MATO G. DO SUL,AIC456PS321955000,4d,I,91.6,82.2755025125628,27.08,24.97,22.5975457788945,5605.93,30.11,32.17,25.8,161.520951024811,22.5076599694249,12.56
4269,PIRACICABA,AIC456PS321955094,5d,D,20.18,89.7129584352078,26.28,25.73,23.0974104645477,647.692,29.38,32.38,26.0,154.921141363985,23.1068247183318,12.72
4270,PIRACICABA,AIC456PS321955094,5d,D,16.11,83.9608272506083,27.77,25.8,23.3482224574209,307.759,31.22,34.36,24.0,169.091136458413,23.3044081332856,12.69
4271,S. J. RIO PRETO,AIC456PS321955094,2d,B,87.22,111.305424089338,26.796212,25.225848,26.6934410757575,7481.754,29.854025,33.100807,27.136584,160.114456905151,26.708568956728,12.74
4272,GOIAS,AIC456PS321955094,2d,C,16.92,112.489837398374,27.29,25.7,27.3648961382114,506.41,30.6,34.02,24.3,164.861139163205,27.3609910190407,12.74
4273,RIB. PRETO,AIC456PS321955094,4d,C,29.57,79.3500284575982,28.4894,24.64,23.1056155924872,1195.34,31.69,34.03,23.7,175.227873320012,22.993401913176,
4274,RIB. PRETO,AIC456PS321955094,2d,I,81.96,119.011006289308,27.6523,24.7,28.7496837374214,7498.49,30.71,32.88,28.5,167.100480842867,28.5974585309508,
4275,RIB. PRETO,AIC456PS321955094,1/½,I,71.61,105.0546888106022,24.96,24.35,24.0598876698541,5558.99,27.4,29.82,27.63,142.03791785954,24.1006379799981,12.57
4276,S. J. RIO PRETO,AIC456PS321955094,3d,E,19.29,69.19478737997261,27.21,25.25,20.69932716049383,428.95,30.36,33.43,27.5,163.821545609639,20.68340102084212,12.7
4277,MINAS GERAIS,AIC456PS321955094,2d,I,75.74000000000001,107.8726074678381,28.55,24.86,27.8669165359272,6122.92,31.84,33.62,25.8,175.169213325624,27.6434579400035,12.5
4278,MINAS GERAIS,AIC456PS321955094,4d,I,172.19,95.8873837318185,26.77,24.59,24.3901665771896,13449.92,29.62,32.61,19.1,159.693299091907,24.3896044555411,12.71
4279,ARACATUBA,AIC456PS321955094,2d,B,36.8,94.3154032258065,27.147911,23.97796,24.4690640199363,2053.422,29.87895,32.734486,25.915769,163.195746519143,24.4457388407501,12.6786237
4280,ARACATUBA,AIC456PS321955094,1/½,I,48.02,111.7860355358134,27.739023,25.157788,27.7053470837699,3606.293,30.962538,33.804531,29.329714,168.589051803052,27.6254006877387,12.6631886
4281,S. J. RIO PRETO,AIC456PS321955094,1/½,B,66.09,132.831392124237,26.78,24.73,29.8588797559623,6547.77,29.68,32.71,29.0,159.808657443778,29.8599258469463,12.71
4282,S. J. RIO PRETO,AIC456PS321955094,4d,B,31.05,95.2969553805774,27.228509,26.134134,24.6848843468572,1598.807,30.668446,33.492853,25.142628,163.614221019406,24.6290030033144,12.66716355
4283,RIB. PRETO,AIC456PS321955094,>5d,C,72.28,98.6184472461845,27.123372,24.6416,25.0996299976642,5233.36,30.05933,32.56,22.91,162.475701161866,25.0339715829217,12.6281837
4284,MINAS GERAIS,AIC456PS321955094,2d,I,46.55,120.806078147612,26.55,24.59,27.8312843704776,3771.25,29.36,32.4,27.5,157.678108099322,27.8506636142511,12.72
4285,GOIAS,AIC456PS321955094,1,I,55.29,127.392007392007,26.73,25.59,28.9972426888427,5007.32,29.88,32.621658,28.027533,158.900232925299,28.9511127636037,12.55
4286,PIRACICABA,AIC456PS321955094,2d,D,27.06,122.713678618858,26.648955,29.756235,28.2183969597211,1679.348,31.170685,33.939587,25.277477,157.595262177771,28.1193870651781,12.64277476
4287,SÃO CARLOS,AIC456PS321955094,4d,E,43.64,62.2285714285714,25.93,26.67,18.99684,1601.232,29.24,31.65,24.687,150.838476388217,18.97365832829956,12.63
4288,PIRACICABA,AIC456PS321955094,4d,I,20.37,82.3731182795699,26.75,31.45,22.3800349462366,601.023,31.91,34.89,25.0,158.522105371113,22.3112174518529,12.66
4289,PIRACICABA,AIC456PS321955094,2d,I,23.38,109.8629173989455,27.2553,25.0518,26.9292816379613,1125.68,30.3482,32.71,24.59,163.514026389085,26.8276046492967,12.6021641
4295,PIRACICABA,SCS111,>5d,C,31.32,29.2531055900621,27.7,25.94,14.70873757763975,345.33,31.18,33.59,22.8,167.664124134816,14.68568957028251,12.59
4296,PARANÁ,SCS111,4d,C,12.18,32.9388888888889,27.6406,25.38,15.27496785555556,15.769,30.92,33.14,24.0,166.964572196105,15.24478595892845,12.57115
4298,ASSIS,SCS116,>5d,A,51.07,98.2193498848221,26.36,26.16,24.3810986434605,3380.59,29.61,31.46,25.5,154.316762034108,24.2704587002937,12.54
4299,ASSIS,SCS116,>5d,B,15.24,83.3271604938272,25.7,26.5,21.77182098765432,243.1,28.9,30.94,24.3,148.257380950383,21.71885207951652,12.58
4300,ASSIS,SCS116,5d,D,22.92,82.0347985347985,26.94,27.32,22.4631989010989,776.78,30.71,32.73,23.9,159.880757380914,22.3567990503457,12.55
4301,ASSIS,SCS116,4d,D,211.4,52.9791875626881,26.48,26.74,17.93378635907723,8183.25,29.94,31.88,23.2,155.495300458873,17.88032083186845,12.55
4302,ASSIS,SCS116,4d,C,55.45,80.7663981588032,26.83,26.19,22.1980568469505,2999.9,30.2,32.07,25.0,158.793071940547,22.0944308320175,12.53
4303,S. J. RIO PRETO,AW,3d,I,13.37,90.1700729927007,27.27,25.89,23.9365701459854,119.093,30.64,33.73999999999999,28.0,164.322748873382,23.9070803978811,12.7
4304,ARACATUBA,AW,5d,C,12.43,49.8604651162791,27.46,25.42,17.85322790697674,28.28,30.72,33.59,24.0,165.945875984212,17.82846246749528,12.66
4305,PIRACICABA,PT35961007,2d,A,19.21,146.41386962552,26.99,24.92,32.1486390568655,981.124,29.99,32.61,31.0,161.311479158639,32.0695336932229,12.65
4306,PIRACICABA,PT35961007,1/½,B,85.15,121.658755980861,27.744974,25.642355,29.26574261791,8033.538,31.135187,33.640545,27.448923,168.227775021931,29.1317434585628,12.60875237
4307,PIRACICABA,PT35961007,3d,C,17.95,93.0168067226891,27.45,24.55,24.5170966386555,494.05,30.42,33.23999999999999,25.0,165.922609760521,24.47031832522,12.67
4308,PARANÁ,PT35961007,5d,D,37.7,24.0949027237354,25.232975,26.63021,13.60051545370623,322.839,28.367638,30.935246,21.14965,144.457035207285,13.60205495590651,12.67729807
4309,RIB. PRETO,PS3218642,2d,I,90.63,59.3358768917716,26.543497,25.4256,18.8842918356785,3734.02,29.606953,31.94,22.14,156.705059720731,18.84974089255699,12.6123218
4310,S. J. RIO PRETO,PS3218642,>5d,C,19.45,48.5382550335571,27.39,25.76,17.62323744966443,284.21,30.74,32.88,23.96,164.457048705436,17.57051452726267,12.46
4311,S. J. RIO PRETO,BULL24925345,>5d,I,43.69,62.4881666140738,27.36,26.48,19.75498239192174,1611.97,30.95,33.37003,23.307787,164.388220683962,19.69380187591413,12.49
4312,MATO G. DO SUL,AIC456873396,3d,A,63.96,84.1252886836028,26.2871,24.6328,22.304612119515,3759.63,29.0581,31.04,25.57,153.960832835728,22.2389660500416,12.56803215
4313,S. J. RIO PRETO,AIC456873396,>5d,I,93.04,51.3404491609082,27.16,25.53,17.96401209279368,3200.15,30.39,32.78,23.26,162.583014939049,17.92400344370593,12.5
4314,MATO GROSSO,BULL24835054,>5d,B,215.00534,68.53903488450109,27.73,25.94,20.89359018733202,11489.726,31.22,33.09,25.417242,167.363278690295,20.78408983364107,12.42
4315,MATO G. DO SUL,BULL24928064,3d,A,79.8,111.9154867256637,27.13,24.74,27.1172131415929,6786.27,30.1,32.47,26.09,162.377825887284,27.0250736662751,12.51
4316,MINAS GERAIS,BULL24928064,4d,D,14.089303,76.4099970181443,27.32,25.2,21.86761154317971,146.572,30.47,33.01000000000001,24.0,164.303676088803,21.8098793227322,12.63
4317,MINAS GERAIS,BULL24928064,5d,B,16.5401144,136.369993848613,26.58,25.74,30.1331451031278,576.654,29.75,32.14,24.0,157.074048136573,30.042858474339,12.63
4318,MATO G. DO SUL,BULL24928064,4d,A,15.4253,62.3999649665723,25.5142,26.9024,18.81115206551251,184.635,28.7942,30.8,24.13,146.411427842446,18.77433125436625,12.57695013
4322,S. J. RIO PRETO,BULL24928064,5d,I,32.93,80.176254180602,27.62,25.79,22.64913090301,1438.929,31.03,33.73999999999999,28.0,167.240997911812,22.583749732886,12.64
4323,PARANÁ,PT35011886,3d,D,27.4,93.7125974025974,27.3366,25.77,24.5319342132468,1270.374,30.68,32.72,25.0,163.838010041085,24.4070781848987,12.548855
4324,ARACATUBA,SCS19001,5d,C,42.9,65.1495792880259,26.7801,25.51,19.85556096834952,1654.322,29.92,32.35,24.8,159.039366992345,19.81508049442079,
4326,S. J. RIO PRETO,SCS19001,3d,B,27.88,92.1139798488665,27.87,25.84,24.7140886020151,1284.21,31.35,33.98,27.31,169.515972436531,24.6192314416549,12.51
4328,S. J. RIO PRETO,SCS19001,4d,I,105.81,58.2311054258608,26.87,25.75,18.8745653768255,4348.94,30.1,33.35,25.8,160.731328087602,18.8760137089462,12.6
4334,PARANÁ,SCS19001,>5d,C,27.04,32.8581781914894,27.4379,26.0,15.22006469102394,325.707,30.88,33.07,27.0,164.9377117892,15.19000204469778,12.567377
4335,MATO G. DO SUL,SCS19001,3d,B,32.85,92.2502158273381,27.89,25.69,24.751759294964,1685.217,31.33,33.5,,169.237809272129,24.6183681303062,12.46
4336,PIRACICABA,SCS19001,4d,E,35.05,64.5587418655098,27.86,24.66,20.33581645986985,1223.479,30.94,33.87,25.0,169.893427164555,20.2986798806025,12.67
4337,PARANÁ,SCS19001,1,C,24.6,112.97,25.6348,24.6,25.76705756,1284.222,28.27,30.55,23.0,148.175612967633,25.7496516413419,12.632547
4338,MATO G. DO SUL,SCS19001,5d,D,61.21,37.3316399105873,27.31,26.66,15.87827407031091,1258.57,30.95,33.36,24.91,163.881875118441,15.84741696944513,12.48
4339,MATO G. DO SUL,SCS19001,4d,C,45.75,40.6379259259259,27.1,26.38,16.32432681481482,978.53,30.59,33.26000000000001,25.37,162.206557091864,16.30160425558515,12.52
4340,S. J. RIO PRETO,SCS19001,3d,I,117.59,83.8471446159674,27.23,26.16,22.9423201250118,7598.34,30.68,33.63935,25.074067,163.763135053432,22.9037479115565,12.55
4341,GOIAS,SCS19001,2d,C,29.2,114.854651162791,25.27,25.64,25.6488122093023,1781.1,28.13,31.21,25.1,145.540866758816,25.7352992664547,12.76
4342,MATO G. DO SUL,SCS19001,fr,C,17.02,88.6772908366534,26.03,24.71,22.7578239043825,396.92,28.77,32.08,22.97,153.073409011338,22.8171268120805,12.65
4343,MINAS GERAIS,SCS19001,5d,I,41.64,66.2314439946019,27.46,25.88,20.38418124156545,1619.42,30.87,33.44,23.7,165.569259235306,20.32828268151202,12.62
4344,MATO G. DO SUL,SCS19001,2d,C,117.72,72.9545024593265,26.83,26.27,21.03955271471812,6456.11,30.22,32.55,25.59,159.303591644788,20.97881713917984,12.49
4345,S. J. RIO PRETO,SCS19001,4d,D,59.74,87.537913699204,27.5,26.09,23.7083766233766,3618.18,30.99,33.53,27.69,165.888702791407,23.6244315507398,12.5
4346,S. J. RIO PRETO,SCS19001,4d,C,40.86,83.0727650727651,28.19,25.75,23.5066806652807,2063.16,31.71,34.25,26.95,172.463802459347,23.4046061348757,12.5
4347,S. J. RIO PRETO,SCS19001,4d,D,216.49,56.1432343879896,26.48,26.03,18.3919403393809,9038.85,29.72,32.58,24.99,156.6078556615,18.38345846681018,12.56
4348,S. J. RIO PRETO,SCS19001,3d,D,96.37,84.7990280905535,26.971137,26.525409,22.8988422301053,6154.054,30.478539,33.739357,27.576514,161.573677449922,22.8888183462843,12.72576517
4349,S. J. RIO PRETO,SCS19001,5d,I,27.75,64.1996825396825,26.78,25.22,19.71511307936508,834.145,29.83,33.47,27.0,160.366550764557,19.74468684941756,12.79
4350,PARANÁ,SCS19001,3d,D,33.7,54.4492626728111,27.0509,26.65,18.38899607562212,933.149,30.62,32.82,26.0,161.205472482336,18.33366229362355,12.573551
4351,MINAS GERAIS,SCS19001,4d,C,124.1,66.0189116859946,27.67,24.8,20.46476346119536,6067.52,30.76,34.09,24.7,168.490509946964,20.45344703652132,12.73
4352,ASSIS,SCS19001,3d,B,41.61,132.719013846673,26.61,24.93,29.637047922999,3586.49,29.53,31.74,28.8,157.253980116487,29.5349172369667,12.59
4353,MATO G. DO SUL,SCS19001,1/½,I,159.17,124.779995923082,27.07,25.62,28.9959453856085,16609.832,30.31,33.03,28.1,162.079021115314,28.9259113895252,12.65
4354,PARANÁ,SCS19001,2d,E,24.83,66.3769290724864,28.1168,25.45,20.76382090475448,709.656,31.52,33.43,24.0,171.134157087331,20.65322677294771,12.516613
4355,MATO G. DO SUL,SCS19001,4d,I,15.47,46.51,27.55,25.83,17.366305,131.7497,30.96,33.43,21.9,166.321550079992,17.32563669326054,12.6
4356,RIB. PRETO,SCS19001,3d,A,29.33,90.3085401038661,28.0882,24.595,24.5984345489902,1369.087,31.1962,34.27,23.17,172.203734830126,24.545320593734,
4358,ASSIS,SCS19001,fr,D,13.98,147.242424242424,27.31,24.3,32.7056151515152,279.78,30.17,32.95,20.933329,164.594604276232,32.63726420863109,12.56
4359,MINAS GERAIS,SCS19001,3d,I,118.61,81.4608385704906,26.76,24.73,22.2524197730044,7417.22,29.65,32.84,24.7,159.79354760634,22.2658637520441,12.74
4360,S. J. RIO PRETO,SCS19001,1/½,I,17.05,140.588316831683,27.75,25.89,32.2526599009901,661.371,31.22,33.81,30.0,168.332890587744,32.1025832661097,12.61
4361,ASSIS,SCS19001,5d,I,29.09,66.88718548858981,27.25,26.48,20.37029578700995,950.022,30.81,34.14,24.13,164.27435732108,20.35791089543792,12.59
4362,PARANÁ,SCS19001,2d,B,86.0,121.716094594595,26.152554,25.61625,27.5276295341911,8130.991,29.192387,31.276007,24.830828,152.693963472219,27.4363922052065,12.5819112
4363,PIRACICABA,SCS19001,2d,B,57.97,64.3091146399826,27.84,26.04,20.28576375897324,2416.65,31.38,33.92,27.4,169.113687390582,20.21847788522435,12.61
4364,MATO G. DO SUL,SCS19001,3d,D,72.38,68.38009274594239,27.28,26.06,20.61487817157999,3416.23,30.71,33.32,21.21,163.886150549179,20.56335525478685,12.52
4365,MATO G. DO SUL,SCS19001,3d,C,56.15,68.3805209513024,27.28,26.06,20.614943601359,2501.2,30.71,33.32,21.21,163.886150549179,20.56342029325063,12.52
4367,ASSIS,SCS19001,2d,D,31.83,139.06555723651,26.41,24.94,30.3101467977811,2531.71,29.3,31.59,25.1,155.456050686964,30.2283230194882,12.61
4368,PARANÁ,SCS19001,5d,E,19.71,28.4616083009079,28.1585,26.48,14.65994897730221,138.919,31.93,34.21,25.0,171.809646177674,14.63072379808355,12.563261
4369,PARANÁ,SCS19001,5d,C,26.44,28.3646121883657,28.1585,26.48,14.64427586045706,248.305,31.93,34.21,25.0,171.809646177674,14.61522288365757,12.563261
4370,PIRACICABA,SCS19001,3d,I,174.98302,89.6774783041816,26.6975,25.5253,23.4166473737571,12672.11,29.8247,32.55,24.1,158.584330925035,23.3863011851624,12.6658797
4372,PARANÁ,SCS19001,2d,E,102.5,110.8606187845304,27.161457,24.981508,26.9887102069505,8958.886,30.212267,32.225018,24.624852,162.236356288965,26.8524591466602,12.55256975
4373,PARANÁ,SCS19001,2d,E,31.06,71.2347848898216,27.1057,26.05,20.94782890110179,1141.015,30.49,32.63,23.0,161.729039570993,20.86916745074736,12.566691
4374,MINAS GERAIS,SCS19001,2d,I,209.8,115.542062689585,28.71,24.91,29.3018786754297,20492.62,32.05,34.16,27.4,177.044051763025,29.0890015541903,12.54
4375,PARANÁ,SCS19001,1,A,52.79,92.4400588379505,25.4404,25.21,22.8114656680559,3293.15,28.21,30.47,22.9049635,146.237430709414,22.7980668245206,12.630832
